file_name,freq_mean,freq_stdev_hz,freq_stdev_cent,int_mean,int_stdev,on/off
2_10_eng_aligned_eng0001.1,133.66666666666666,162.81994144862395,1379.1926469241394,64.0,2.6457513110645907,off
2_10_eng_aligned_eng0004.1,87.83333333333333,26.430411776335735,455.43271254648016,56.666666666666664,3.444802848737017,off
2_10_eng_aligned_eng0017.1,469.0,0,0,57.0,0,off
2_10_eng_aligned_eng0018.1,162.0,0,0,56.0,0,off
2_10_eng_aligned_eng0019.2,119.81818181818181,132.94195589189906,1292.3065324108347,61.0,3.714835124201342,off
2_10_eng_aligned_eng0020.1,231.85714285714286,195.80128410493853,1059.8673548495383,56.714285714285715,4.386125310350268,off
2_10_eng_aligned_eng0021.1,125.72727272727273,4.649535656189961,62.86755714929731,60.81818181818182,3.763460689795546,off
2_10_eng_aligned_eng0031.2,121.25,8.05708797684788,111.37993373158172,61.5,2.0816659994661326,off
2_10_eng_aligned_eng0033.1,99.0,36.478304054145205,543.0736821521218,58.5,8.06225774829855,off
2_10_eng_aligned_eng0035.1,28.666666666666668,24.826061575153908,1079.9623523435898,60.0,3.605551275463989,off
2_10_eng_aligned_eng0040.1,112.8125,46.995345514210236,602.8935658116877,59.1875,7.176059735908929,off
2_10_eng_aligned_eng0052.2,79.66666666666667,36.363901514184825,650.9481780617173,59.333333333333336,1.5275252316519465,off
2_10_eng_aligned_eng0063.1,134.5,71.17583859709698,735.3193836044828,59.25,3.494894235064305,off
2_10_eng_aligned_eng0068.1,228.0,290.0724047543992,1420.9438989142445,63.25,3.593976442141304,off
2_10_eng_aligned_eng0071.2,61.875,142.1753821366916,2065.796264667477,57.5,2.2677868380553634,off
2_10_eng_aligned_eng0127.1,203.8,15.546703830716014,127.27077039956563,62.8,2.16794833886788,off
2_10_eng_aligned_eng0130.1,233.2,25.93646082255634,182.57307629898693,57.0,7.516648189186454,off
2_10_eng_aligned_eng0131.2,213.75,6.652067347825035,53.0560035590682,62.25,3.8622100754188224,off
2_10_eng_aligned_eng0164.1,35.0,0,0,60.0,0,off
2_10_eng_aligned_eng0167.1,178.5,24.20055095791554,220.11112311324592,61.0,3.265986323710904,off
2_10_eng_aligned_eng0178.1,71.0,21.236760581595302,453.0273849852379,62.6,6.4265076052238514,off
2_10_eng_aligned_eng0186.1,168.125,65.02403401819976,566.061821585688,60.875,1.3562026818605375,off
2_10_eng_aligned_eng0187.1,229.5,50.60731172469053,344.9825872364948,59.666666666666664,1.2110601416389966,off
2_10_eng_aligned_eng0194.1,140.2,11.541230437002808,136.9521504451772,60.8,2.16794833886788,off
2_10_eng_aligned_eng0229.1,95.33333333333333,165.12217698823298,1739.981176171795,56.333333333333336,3.0550504633038935,off
2_10_eng_aligned_eng0239.2,209.44444444444446,38.79468749426625,294.19552814933394,62.111111111111114,4.255715111601235,off
2_10_eng_aligned_eng0258.1,307.0,0,0,59.0,0,off
2_10_eng_aligned_eng0260.1,222.75,23.992896676080836,177.09974484562053,59.333333333333336,5.210711578231437,off
2_10_eng_aligned_eng0266.2,144.85714285714286,6.9624845045565795,81.27298847697513,63.0,2.0,off
2_10_eng_aligned_eng0268.1,324.0,164.60862674841803,711.2226270878754,61.5,3.146426544510455,off
2_10_eng_aligned_eng0270.1,375.2,143.06187472558858,559.2257277005801,59.4,5.683308895353129,off
2_10_eng_aligned_eng0277.1,342.0,0,0,62.0,0,off
2_10_eng_aligned_eng0291.1,123.66666666666667,3.6147844564602556,49.87860332721444,59.666666666666664,1.8618986725025255,off
2_10_eng_aligned_eng0332.1,323.375,64.46247524169169,314.6928760033521,57.625,2.669269563007828,off
2_10_eng_aligned_eng0335.1,359.2,48.62303980624824,219.7871184971184,58.6,4.277849927241488,off
2_10_eng_aligned_eng0336.1,196.69230769230768,70.8970904614388,532.8965045456519,58.38461538461539,3.9272225456519423,off
2_10_eng_aligned_eng0341.1,151.15384615384616,10.675877433464613,118.15071065308729,60.38461538461539,3.5009156311471226,off
2_10_eng_aligned_eng0342.1,122.73333333333333,52.93320139122335,620.774701890293,60.8,2.274077520980446,off
2_10_eng_aligned_eng0351.1,283.42857142857144,225.8634227011663,1014.6094083111957,64.0,2.886751345948129,off
2_11_eng_aligned_eng0001.1,382.0,346.48520891951506,1117.5924504129448,61.666666666666664,1.5275252316519465,off
2_11_eng_aligned_eng0003.2,0.0,0,0,60.0,0,off
2_11_eng_aligned_eng0005.2,226.44444444444446,275.1550068193886,1376.8543499074487,60.0,1.9364916731037085,off
2_11_eng_aligned_eng0013.1,304.0,0,0,57.0,0,off
2_11_eng_aligned_eng0014.3,172.0,344.0,1901.9550008653873,63.0,1.632993161855452,off
2_11_eng_aligned_eng0015.1,169.875,74.95796441053764,632.7891181997816,60.875,2.948970764763288,off
2_11_eng_aligned_eng0016.1,178.2,196.67536703918972,1287.496431327183,62.6,2.8809720581775866,off
2_11_eng_aligned_eng0017.1,35.833333333333336,44.33515603452931,1394.0796425946567,60.416666666666664,2.906367096044424,off
2_11_eng_aligned_eng0021.2,0.0,0,0,65.0,0,off
2_11_eng_aligned_eng0022.1,55.0,43.840620433565945,1014.8069376180338,60.5,0.7071067811865476,off
2_11_eng_aligned_eng0026.3,59.0,53.879495172096775,1123.1958976190913,56.6,3.847076812334269,off
2_11_eng_aligned_eng0035.1,120.0,15.556349186104045,211.02993822180397,61.5,0.7071067811865476,off
2_11_eng_aligned_eng0045.1,97.2,13.026895255585652,217.73767693147306,60.8,3.2710854467592254,off
2_11_eng_aligned_eng0068.1,198.76923076923077,60.935968915676625,462.9365429170448,61.15384615384615,5.474884379999177,off
2_11_eng_aligned_eng0070.2,81.0,0,0,57.0,0,off
2_11_eng_aligned_eng0071.1,39.0,45.628938186199335,1341.2123300677324,57.5,2.3804761428476167,off
2_11_eng_aligned_eng0073.1,128.5,42.83689998120779,498.08103787764435,61.0,5.228129047119374,off
2_11_eng_aligned_eng0084.1,55.0,112.85211562039943,1931.6246366813189,59.0,2.280350850198276,off
2_11_eng_aligned_eng0086.1,160.5,40.628807513881085,390.65572214501395,61.166666666666664,5.776388721914988,off
2_11_eng_aligned_eng0088.1,173.23076923076923,64.45948837080265,547.6650809352041,59.92307692307692,5.484243163548009,off
2_11_eng_aligned_eng0094.1,64.9,53.9618177768112,1047.593959569199,58.8,2.5298221281347035,off
2_11_eng_aligned_eng0109.1,300.4,194.59393618507232,864.6312468339928,63.6,2.701851217221259,off
2_11_eng_aligned_eng0110.1,118.0,44.39219150556398,552.8344845647724,61.25,2.217355782608345,off
2_11_eng_aligned_eng0113.2,221.4,269.7040971138555,1379.248363651512,59.8,3.1937438845342627,off
2_11_eng_aligned_eng0129.1,198.375,16.96161633133554,142.0361237672628,59.25,2.3145502494313788,off
2_11_eng_aligned_eng0137.1,142.45454545454547,53.679351032522064,553.6046786239472,61.54545454545455,3.236159339823562,off
2_11_eng_aligned_eng0157.2,13.666666666666666,27.120103244641236,1892.9278189230574,60.111111111111114,2.2607766610417563,off
2_11_eng_aligned_eng0166.1,316.0,0,0,62.0,0,off
2_11_eng_aligned_eng0167.1,353.75,16.99754884289693,81.24840785464329,62.25,2.753785273643051,off
2_11_eng_aligned_eng0175.1,94.0,76.90773693198884,1034.9820562522034,62.5,2.4289915602982237,off
2_11_eng_aligned_eng0180.1,140.4,4.33589667773576,52.65580879113159,64.6,2.8809720581775866,off
2_11_eng_aligned_eng0182.2,92.0,14.071247279470288,246.3934461473991,61.25,2.753785273643051,off
2_11_eng_aligned_eng0185.1,69.75,46.94944089123959,891.0390324406983,58.75,2.6299556396765835,off
2_11_eng_aligned_eng0195.2,68.2,38.401822873400164,773.2661565487523,58.8,1.7888543819998317,off
2_11_eng_aligned_eng0197.1,114.0,0,0,61.0,0,off
2_11_eng_aligned_eng0199.1,9.625,27.22361107568208,2324.1021545277886,55.0,3.116774889895918,off
2_11_eng_aligned_eng0208.2,187.5,117.83062231676261,844.1780309116942,61.8,2.898275349237888,off
2_11_eng_aligned_eng0210.1,223.25,153.45957418516093,905.7510299107199,59.333333333333336,1.9694638556693238,off
2_11_eng_aligned_eng0211.1,207.55555555555554,22.372478132244932,177.22179249010637,63.888888888888886,2.088327347690278,off
2_11_eng_aligned_eng0212.1,205.2,73.38755571166908,529.320101248588,64.8,1.9888578520235063,off
2_11_eng_aligned_eng0213.2,148.66666666666666,15.50268793897798,171.72436297340937,63.333333333333336,1.5275252316519465,off
2_11_eng_aligned_eng0221.2,188.33333333333334,56.29683235612225,452.7767385368627,59.333333333333336,3.2145502536643185,off
2_11_eng_aligned_eng0223.1,393.8333333333333,47.80550874812093,198.33820688199953,63.833333333333336,0.983192080250175,off
2_11_eng_aligned_eng0225.1,172.0,0,0,57.0,0,off
2_11_eng_aligned_eng0234.2,206.33333333333334,7.916228058025278,65.17841058928386,58.166666666666664,2.48327740429189,off
2_11_eng_aligned_eng0244.1,182.875,108.2859145305348,805.1506039777793,58.5,3.5456210417116734,off
2_11_eng_aligned_eng0257.1,141.4,104.10235347964041,955.1456816237651,58.2,2.8635642126552705,off
2_11_eng_aligned_eng0285.1,234.0,9.899494936611665,71.73388898090575,57.0,4.242640687119285,off
2_11_eng_aligned_eng0289.1,356.0,0,0,59.0,0,off
2_11_eng_aligned_eng0295.2,14.333333333333334,24.826061575153908,1739.981176171795,56.666666666666664,4.725815626252608,off
2_11_eng_aligned_eng0298.3,137.25,15.4137384606504,184.26153198417015,61.0,3.366501646120693,off
2_11_eng_aligned_eng0299.1,209.66666666666666,105.76546380238368,707.0785280072959,62.666666666666664,1.5275252316519465,off
2_11_eng_aligned_eng0300.3,133.5,12.020815280171307,149.26294669064407,62.0,0.0,off
2_11_eng_aligned_eng0301.1,161.75,112.5829323950423,914.5945310483579,63.5,4.123105625617661,off
2_11_eng_aligned_eng0302.1,63.142857142857146,79.1042109528702,1406.0489632621047,63.857142857142854,3.1847852585154217,off
2_11_eng_aligned_eng0303.1,58.0,13.291601358251256,357.2150724302471,65.25,1.5,off
2_11_eng_aligned_eng0304.1,69.83333333333333,77.05171423574343,1287.2397580753598,63.0,1.0954451150103321,off
2_11_eng_aligned_eng0305.1,229.16666666666666,74.31397356262593,486.2487282902062,64.66666666666667,1.505545305418162,off
2_11_eng_aligned_eng0307.1,146.5,158.64530668549048,1270.3148837221506,57.25,7.41057802513857,off
2_11_eng_aligned_eng0316.1,181.0,11.16542281629615,103.63088590319275,60.25,6.3966136874651625,off
2_11_eng_aligned_eng0317.3,0.0,0,0,61.0,0,off
2_11_eng_aligned_eng0324.1,182.0,0,0,63.0,0,off
2_11_eng_aligned_eng0333.1,76.5,44.6224905923758,795.5221480477211,59.0,4.0276819911981905,off
2_11_eng_aligned_eng0344.1,83.53846153846153,25.676238641382636,463.9854895465679,61.92307692307692,1.84668795692624,off
2_11_eng_aligned_eng0346.1,302.0,0,0,65.0,0,off
2_11_eng_aligned_eng0347.1,474.2,159.7519952927036,502.65352388924236,58.4,5.504543577809154,off
2_11_eng_aligned_eng0349.2,295.5,72.69342015157447,380.7668575751051,63.0,3.559026084010437,off
2_11_eng_aligned_eng0351.2,372.0,76.48529270389177,323.70966469103445,65.25,1.707825127659933,off
2_11_eng_aligned_eng0352.1,350.0,0,0,64.0,0,off
2_11_eng_aligned_eng0354.1,454.4,27.898028604186354,103.1544938945323,63.2,1.4832396974191324,off
2_11_eng_aligned_eng0355.2,254.25,66.91474675535531,404.47892083649765,62.0,5.228129047119374,off
2_11_eng_aligned_eng0356.1,205.5,290.62088706767105,1525.8639637963342,57.5,12.020815280171307,off
2_11_eng_aligned_eng0359.1,318.0,147.8760742423646,661.1033701115299,62.0,3.265986323710904,off
2_11_eng_aligned_eng0361.2,456.8,60.59867985360737,215.65646673598746,60.2,3.8987177379235853,off
2_11_eng_aligned_eng0363.1,443.4,250.28643590894012,774.8098856651865,64.4,3.4351128074635335,off
2_11_eng_aligned_eng0364.2,485.25,43.09195593920827,147.29252009406875,64.5,0.5773502691896257,off
2_11_eng_aligned_eng0366.2,279.0,4.242640687119285,26.128019823831583,64.0,1.4142135623730951,off
2_11_eng_aligned_eng0367.2,0.0,0,0,64.0,0,off
